From	To
Q8IWB1	ENSG00000148841.17
P19622	ENSG00000164778.4
P0C7I6	ENSG00000183401.12
P17097	ENSG00000147789.16
O75298	ENSG00000125744.12
Q3KR37	ENSG00000023171.20
Q86WJ1	ENSG00000131778.20
Q86XF7	ENSG00000176472.11
Q9P2P1	ENSG00000205978.6
Q01970	ENSG00000149782.13
Q9H7D7	ENSG00000162923.18
Q9BYW1	ENSG00000133460.20
Q9BYW1	ENSG00000275744.4
Q6PK04	ENSG00000185298.13
P37058	ENSG00000130948.10
Q6VVX0	ENSG00000186104.11
Q6NT76	ENSG00000147421.18
Q5BJD5	ENSG00000166471.11
P51795	ENSG00000171365.17
Q13303	ENSG00000069424.16
Q9C0C2	ENSG00000149115.14
Q6V9R5	ENSG00000171466.10
O15213	ENSG00000227057.10
O15213	ENSG00000206284.8
O15213	ENSG00000236222.8
O15213	ENSG00000204221.11
O15213	ENSG00000226916.8
Q9P2B2	ENSG00000134247.10
Q5HYK3	ENSG00000110871.15
P29558	ENSG00000153250.21
Q3MIT2	ENSG00000162927.14
Q9NX94	ENSG00000166272.18
Q86UF4	ENSG00000185860.14
O00193	ENSG00000110696.10
O95259	ENSG00000143473.14
O75116	ENSG00000134318.16
Q86UA1	ENSG00000185246.18
Q6ZR37	ENSG00000187510.11
Q8TAS1	ENSG00000152332.16
Q9BZW5	ENSG00000136404.16
Q92664	ENSG00000122034.17
Q8NFV5	ENSG00000136206.5
Q6ZN11	ENSG00000188227.14
Q9GZV4	ENSG00000163577.8
Q96DX5	ENSG00000102048.16
Q8N6C8	ENSG00000278046.4
Q8N6C8	ENSG00000273884.4
Q8N6C8	ENSG00000275841.5
Q8N6C8	ENSG00000276175.4
Q96NC0	ENSG00000146007.11
Q7Z6J8	ENSG00000118420.17
Q9Y691	ENSG00000197584.13
Q9H2V7	ENSG00000169682.18
Q6PCD5	ENSG00000168411.14
O00560	ENSG00000137575.12
P30825	ENSG00000139514.13
O14773	ENSG00000166340.18
Q5TEC6	ENSG00000273213.4
Q8N138	ENSG00000172057.10
Q6P3S1	ENSG00000213047.13
Q8TDM6	ENSG00000151208.17
Q8TDM6	ENSG00000274429.2
Q96L34	ENSG00000007047.16
Q99697	ENSG00000164093.18
Q8N6T7	ENSG00000077463.15
Q15485	ENSG00000160339.16
P36508	ENSG00000065029.15
P60033	ENSG00000110651.13
Q8NEA6	ENSG00000107249.24
Q8IXT5	ENSG00000183808.12
P47914	ENSG00000162244.12
Q14152	ENSG00000107581.14
Q6UWU2	ENSG00000163521.16
P55822	ENSG00000185437.16
Q8N5M9	ENSG00000171135.15
Q8IZ21	ENSG00000204138.13
O95292	ENSG00000124164.16
Q9HD23	ENSG00000124532.15
Q96KJ9	ENSG00000131055.5
A6NLI5	ENSG00000214891.9
Q6UB99	ENSG00000167522.17
O43772	ENSG00000178537.10
O75602	ENSG00000077327.16
Q5DX21	ENSG00000144847.13
P29401	ENSG00000163931.17
Q9BV35	ENSG00000125648.15
Q9Y3B3	ENSG00000134970.14
P14060	ENSG00000203857.10
Q16384	ENSG00000126752.8
Q16352	ENSG00000148798.11
Q12830	ENSG00000171634.19
Q8TDF5	ENSG00000166342.19
Q8IWV7	ENSG00000159459.12
Q9P2E8	ENSG00000144583.5
Q00536	ENSG00000102225.17
Q99972	ENSG00000034971.17
Q16821	ENSG00000154415.8
O00409	ENSG00000053254.16
Q8NGJ9	ENSG00000176900.2
Q5JSJ4	ENSG00000165359.16
P31275	ENSG00000123407.4
Q32MH5	ENSG00000047346.13
Q14106	ENSG00000183864.5
P21741	ENSG00000110492.17
Q92481	ENSG00000008196.13
P48739	ENSG00000180957.19
Q16659	ENSG00000069956.14
Q8IZ41	ENSG00000165105.10
P50539	ENSG00000119950.21
P16260	ENSG00000122912.15
Q9H063	ENSG00000179632.11
P18850	ENSG00000118217.7
Q68CZ1	ENSG00000103494.16
P01733	ENSG00000274752.1
P01733	ENSG00000282208.1
Q12805	ENSG00000115380.20
P31943	ENSG00000169045.19
P31943	ENSG00000284254.4
Q6B0B8	ENSG00000173825.7
Q8ND90	ENSG00000176903.5
Q13884	ENSG00000172164.15
Q14849	ENSG00000131748.16
Q14494	ENSG00000082641.16
P19237	ENSG00000159173.20
Q92988	ENSG00000108813.12
Q96G46	ENSG00000141994.16
Q8WUN7	ENSG00000168246.6
P46721	ENSG00000084453.17
P61964	ENSG00000196363.10
Q8N695	ENSG00000256870.3
Q8N695	ENSG00000262217.3
Q96D05	ENSG00000171224.9
Q5C9Z4	ENSG00000146909.8
Q8WYB5	ENSG00000156650.14
Q8WYB5	ENSG00000281813.4
Q9UIA0	ENSG00000100055.21
P50851	ENSG00000198589.15
P40197	ENSG00000178732.6
Q86X67	ENSG00000166321.14
Q14693	ENSG00000134324.12
Q00403	ENSG00000137947.12
Q9NWH2	ENSG00000215712.11
Q93052	ENSG00000145012.15
P61247	ENSG00000145425.10
P61247	ENSG00000292158.1
O00254	ENSG00000164220.7
Q9HAF1	ENSG00000163875.16
P08575	ENSG00000081237.21
P08575	ENSG00000262418.5
P83110	ENSG00000170801.10
Q2TB90	ENSG00000156510.13
Q9BZD2	ENSG00000198246.10
Q9Y6G9	ENSG00000144635.9
Q08357	ENSG00000168575.11
Q96TC7	ENSG00000137824.16
Q12879	ENSG00000183454.18
Q8IZ40	ENSG00000167771.6
P23025	ENSG00000136936.11
P50607	ENSG00000166402.9
P04275	ENSG00000110799.14
O75185	ENSG00000064270.13
Q5T0T0	ENSG00000165406.16
Q5T0T0	ENSG00000278545.4
Q8WU20	ENSG00000166225.9
Q9H5Q4	ENSG00000162851.8
Q6W2J9	ENSG00000183337.18
Q1A5X6	ENSG00000214216.11
Q9H9L7	ENSG00000174574.16
Q9Y3E5	ENSG00000141378.15
Q96B45	ENSG00000166275.16
O95644	ENSG00000131196.18
P13637	ENSG00000105409.19
Q9Y262	ENSG00000100129.18
Q9UK45	ENSG00000130332.15
P08684	ENSG00000160868.16
Q9BQS8	ENSG00000163820.16
Q96A59	ENSG00000140832.11
Q8NFX7	ENSG00000168952.16
Q2YD98	ENSG00000163945.19
Q14031	ENSG00000197565.17
Q7Z5H3	ENSG00000128805.15
Q9Y2C2	ENSG00000111962.8
Q9NY33	ENSG00000254986.8
P46939	ENSG00000152818.20
Q712K3	ENSG00000107341.5
A6NHT5	ENSG00000188620.11
P62330	ENSG00000165527.8
Q5FBB7	ENSG00000129810.15
Q04756	ENSG00000109758.9
O43719	ENSG00000102241.12
Q9NVA4	ENSG00000164168.8
P01817	ENSG00000211937.3
P01817	ENSG00000277318.2
Q8WUM0	ENSG00000069248.12
P11309	ENSG00000137193.14
Q8TDQ1	ENSG00000186074.19
P10645	ENSG00000100604.13
P10645	ENSG00000276781.3
P04085	ENSG00000197461.13
O95072	ENSG00000100918.14
O95072	ENSG00000285007.2
A0A0B4J241	ENSG00000211788.2
P04921	ENSG00000136732.16
Q15024	ENSG00000075914.13
Q9Y238	ENSG00000008226.20
P16070	ENSG00000026508.21
Q96NB1	ENSG00000133393.13
Q96NB1	ENSG00000276914.2
Q96RU8	ENSG00000173334.4
P36969	ENSG00000167468.20
Q9Y5X4	ENSG00000278570.5
P55039	ENSG00000108591.10
Q8IU80	ENSG00000187045.19
Q9H1C3	ENSG00000120820.13
Q8TEB1	ENSG00000100897.18
Q8TEB1	ENSG00000284796.3
Q5SYE7	ENSG00000135540.12
Q14721	ENSG00000158445.10
P61421	ENSG00000159720.13
O43610	ENSG00000168939.13
Q99496	ENSG00000121481.12
Q96J94	ENSG00000125207.7
Q96J94	ENSG00000275051.2
Q69YN2	ENSG00000095485.18
P49588	ENSG00000090861.17
Q7Z2Z1	ENSG00000140534.14
Q6ZSZ6	ENSG00000179981.11
Q8NGQ5	ENSG00000186509.4
O75165	ENSG00000138246.17
Q9Y3B1	ENSG00000101166.16
Q9NWM0	ENSG00000088826.18
O14843	ENSG00000185897.7
P23229	ENSG00000091409.17
A6NFD8	ENSG00000187821.9
O60840	ENSG00000102001.13
Q13216	ENSG00000049167.16
P57768	ENSG00000104497.15
Q8TAW3	ENSG00000083814.13
O00746	ENSG00000103202.13
Q6P2H3	ENSG00000130695.16
Q9Y5H8	ENSG00000255408.4
Q9Y5H8	ENSG00000291651.1
Q14CZ8	ENSG00000165478.8
P63218	ENSG00000174021.12
O43166	ENSG00000197555.10
Q9Y5X1	ENSG00000130340.17
Q6UVJ0	ENSG00000156876.10
Q96EA4	ENSG00000040275.17
O75629	ENSG00000143162.9
Q6N075	ENSG00000182544.9
P62306	ENSG00000139343.11
P69849	ENSG00000103226.19
P69849	ENSG00000278087.4
Q6IQ23	ENSG00000166689.18
Q13569	ENSG00000139372.15
Q96RY5	ENSG00000007545.16
Q8N3Z3	ENSG00000163607.18
Q9BRG2	ENSG00000125731.13
Q9NSD9	ENSG00000116120.11
Q5JR12	ENSG00000155367.16
O43474	ENSG00000136826.15
A4D1E9	ENSG00000105793.16
Q9BQE5	ENSG00000128335.14
Q9BXS6	ENSG00000137804.14
P61236	ENSG00000090238.12
Q9UPM9	ENSG00000108641.20
P0CL80	ENSG00000236362.9
P12882	ENSG00000109061.10
P30990	ENSG00000133636.11
P17481	ENSG00000120068.7
Q9BZG8	ENSG00000108963.19
Q6ZSS7	ENSG00000151690.15
P21817	ENSG00000196218.15
Q93070	ENSG00000111339.12
Q9Y296	ENSG00000196655.12
Q9Y296	ENSG00000280495.5
P17041	ENSG00000169740.14
Q8WW27	ENSG00000173627.8
Q9HCM4	ENSG00000115109.14
O60906	ENSG00000135587.9
Q14839	ENSG00000111642.16
Q86V21	ENSG00000081760.17
Q6PCB6	ENSG00000136379.12
P56178	ENSG00000105880.7
Q9NR64	ENSG00000150361.12
Q969Y0	ENSG00000144815.18
Q9HCK1	ENSG00000204186.11
Q9HCK1	ENSG00000283649.5
Q99549	ENSG00000196199.14
Q13822	ENSG00000136960.13
Q9Y3X0	ENSG00000105321.14
Q86TL0	ENSG00000130734.10
Q9NRJ4	ENSG00000130338.13
O14529	ENSG00000111249.14
Q6PCE3	ENSG00000165434.8
Q8NDI1	ENSG00000115504.15
A2A288	ENSG00000178199.14
P78410	ENSG00000186470.14
Q6NZ67	ENSG00000152082.15
Q6NZ67	ENSG00000292119.1
P04053	ENSG00000107447.8
I1YAP6	ENSG00000214414.9
Q9BVC6	ENSG00000110108.10
O14746	ENSG00000164362.21
Q9BXJ2	ENSG00000163145.13
P43116	ENSG00000125384.7
O43781	ENSG00000143479.18
Q9BWF3	ENSG00000173933.21
P14784	ENSG00000100385.15
Q9BRT3	ENSG00000141741.12
Q9BW30	ENSG00000159713.11
Q96MF7	ENSG00000156831.8
Q9BX97	ENSG00000130300.9
Q9H3Z7	ENSG00000183260.7
Q8NEL9	ENSG00000100523.17
Q9H1U9	ENSG00000122696.14
O60383	ENSG00000164404.9
Q9NX55	ENSG00000242028.8
Q9Y3Z3	ENSG00000101347.11
Q9UJU2	ENSG00000138795.10
Q8N6Q8	ENSG00000127720.8
Q07157	ENSG00000104067.17
Q07157	ENSG00000277401.4
Q8NBI3	ENSG00000162490.7
Q9NTJ5	ENSG00000211456.14
Q9NZW4	ENSG00000152591.15
Q9H015	ENSG00000197208.6
Q7Z408	ENSG00000121904.19
Q13325	ENSG00000152778.10
P06239	ENSG00000182866.18
P05181	ENSG00000130649.10
P15311	ENSG00000092820.19
P62308	ENSG00000143977.14
Q99832	ENSG00000135624.17
Q8N283	ENSG00000198483.13
Q9HAB3	ENSG00000185803.12
Q9HAB3	ENSG00000285112.5
Q9NPB0	ENSG00000112167.11
Q86UU0	ENSG00000186174.13
P18428	ENSG00000129988.6
P12268	ENSG00000178035.13
A6NED2	ENSG00000166965.13
O14933	ENSG00000156587.16
Q9BSV6	ENSG00000170892.13
Q9BSV6	ENSG00000274796.4
Q9BSV6	ENSG00000278605.4
Q9BSV6	ENSG00000274129.4
Q9BSV6	ENSG00000278622.4
Q9BSV6	ENSG00000274078.4
Q9BSV6	ENSG00000273896.4
Q9BSV6	ENSG00000278712.4
Q9BSV6	ENSG00000274672.4
Q9BSV6	ENSG00000275165.4
P26715	ENSG00000134545.14
Q13522	ENSG00000135447.17
Q6NUN0	ENSG00000183549.10
Q8WWQ2	ENSG00000172987.14
Q9NVH2	ENSG00000143493.13
Q15828	ENSG00000175315.3
Q9NS91	ENSG00000070950.10
O00141	ENSG00000118515.12
Q0VDI3	ENSG00000151881.15
P08758	ENSG00000164111.15
A6NLU5	ENSG00000187135.8
Q9H6B4	ENSG00000166250.12
Q14554	ENSG00000065485.20
O14818	ENSG00000101182.15
Q9Y584	ENSG00000177370.5
Q9Y584	ENSG00000278501.2
Q9Y584	ENSG00000277649.2
Q99829	ENSG00000214078.13
Q13263	ENSG00000130726.12
Q6ICG6	ENSG00000100364.19
P28329	ENSG00000070748.19
Q02241	ENSG00000137807.16
Q8TD46	ENSG00000163606.11
Q96A28	ENSG00000162723.10
P22794	ENSG00000126860.12
Q02252	ENSG00000119711.13
Q7Z3V5	ENSG00000180479.15
O75223	ENSG00000006625.18
Q8TCT6	ENSG00000157837.16
P61129	ENSG00000188177.15
O15247	ENSG00000155962.13
Q14542	ENSG00000174669.12
Q9UP52	ENSG00000106327.13
Q68BL8	ENSG00000162745.11
Q96JH8	ENSG00000157927.17
Q16851	ENSG00000169764.16
O43929	ENSG00000115947.14
P82650	ENSG00000175110.14
P25490	ENSG00000100811.15
P62714	ENSG00000104695.13
Q9H0Z9	ENSG00000132819.17
P01135	ENSG00000163235.16
Q9Y5N6	ENSG00000091651.9
P84550	ENSG00000188779.12
Q86TC9	ENSG00000138347.17
Q96T49	ENSG00000101445.10
O60927	ENSG00000204619.8
O60927	ENSG00000206501.8
O60927	ENSG00000236560.6
O60927	ENSG00000237829.6
O60927	ENSG00000234058.6
O60927	ENSG00000233314.6
O60927	ENSG00000237403.6
O60927	ENSG00000227720.6
P35236	ENSG00000143851.16
Q9H9P2	ENSG00000154645.14
P78413	ENSG00000113430.10
Q9UK39	ENSG00000151014.6
Q12770	ENSG00000114650.21
O76090	ENSG00000167995.17
Q9NTG1	ENSG00000130943.7
Q8NB37	ENSG00000177225.17
Q9Y2B4	ENSG00000124251.11
Q8IX15	ENSG00000290292.10
Q9HAC8	ENSG00000165886.5
Q6DKI1	ENSG00000146223.16
A2RU48	ENSG00000179256.2
Q9BXW9	ENSG00000144554.13
P82930	ENSG00000074071.15
Q969L4	ENSG00000181817.6
O95715	ENSG00000145824.13
Q12882	ENSG00000188641.14
Q9ULB4	ENSG00000113100.10
Q8N0Z8	ENSG00000169972.13
O60566	ENSG00000156970.13
Q9UBP0	ENSG00000021574.15
O60543	ENSG00000176194.18
Q9H5I5	ENSG00000154864.14
P78364	ENSG00000111752.11
Q8IZA3	ENSG00000178804.8
O00241	ENSG00000101307.16
O15084	ENSG00000206560.12
P48544	ENSG00000120457.12
Q13049	ENSG00000119401.11
O60729	ENSG00000081377.17
P30622	ENSG00000130779.22
O95992	ENSG00000138135.7
P68036	ENSG00000185651.16
Q86W50	ENSG00000127804.13
Q7Z591	ENSG00000106948.17
P10323	ENSG00000100312.11
P10323	ENSG00000291368.1
Q6ZQW0	ENSG00000188676.15
P22626	ENSG00000122566.22
Q96ST3	ENSG00000169375.17
Q96B97	ENSG00000147010.19
Q86VP1	ENSG00000106052.14
O15229	ENSG00000117009.12
Q13144	ENSG00000145191.15
O14944	ENSG00000124882.4
Q6PB30	ENSG00000198930.13
Q6PB30	ENSG00000292188.1
Q96C19	ENSG00000142634.13
Q9GZP8	ENSG00000167644.12
Q96MZ0	ENSG00000124194.17
O14735	ENSG00000103502.14
Q96KQ4	ENSG00000088808.18
A6NMZ7	ENSG00000206384.11
Q99612	ENSG00000067082.15
Q9Y3E7	ENSG00000115561.16
Q9P1F3	ENSG00000146386.8
Q8N5M4	ENSG00000162222.14
O95071	ENSG00000104517.13
P83916	ENSG00000108468.15
P68104	ENSG00000156508.19
Q9NY25	ENSG00000258227.7
Q13507	ENSG00000138741.11
Q9UM73	ENSG00000171094.18
Q96DY7	ENSG00000172167.8
P06870	ENSG00000167748.11
Q6P6B7	ENSG00000134461.16
Q9Y6Q2	ENSG00000243244.7
P10176	ENSG00000176340.4
Q9Y5H3	ENSG00000253846.3
O43464	ENSG00000115317.13
Q9Y6U3	ENSG00000006747.15
Q9Y235	ENSG00000124701.6
Q8WVB6	ENSG00000127586.17
Q5BJF6	ENSG00000136811.17
O43318	ENSG00000135341.19
Q8NC26	ENSG00000178150.10
O76031	ENSG00000166855.9
Q96GW7	ENSG00000132692.19
Q8WYR1	ENSG00000141506.15
Q6ZP82	ENSG00000163492.16
O15355	ENSG00000115241.11
P00326	ENSG00000248144.6
Q13825	ENSG00000148090.12
P11182	ENSG00000137992.15
A7KAX9	ENSG00000134909.19
Q9H892	ENSG00000149292.17
Q6P499	ENSG00000001461.17
Q7L5A8	ENSG00000103089.9
Q9BTP6	ENSG00000177494.6
Q9NQZ7	ENSG00000198018.7
O43541	ENSG00000137834.15
P13497	ENSG00000168487.20
Q9BQI3	ENSG00000086232.13
Q9UL42	ENSG00000240694.9
P24592	ENSG00000167779.9
P11274	ENSG00000186716.21
P08588	ENSG00000043591.6
Q9UBL9	ENSG00000187848.15
O60939	ENSG00000149575.9
Q8TCB0	ENSG00000137965.11
Q9HBR0	ENSG00000157637.13
P15907	ENSG00000073849.16
Q9Y5F1	ENSG00000120328.6
Q9Y5F1	ENSG00000291691.1
O75908	ENSG00000167780.12
Q9BW04	ENSG00000182795.13
Q9NUQ8	ENSG00000161204.12
P42771	ENSG00000147889.18
Q9NZJ7	ENSG00000137409.21
Q9HCS5	ENSG00000129595.14
Q6P4A7	ENSG00000183605.17
Q96BW1	ENSG00000094841.14
O95876	ENSG00000143951.16
Q00013	ENSG00000130830.15
P21854	ENSG00000137101.14
P62995	ENSG00000136527.19
Q96R06	ENSG00000076382.17
Q9NYJ1	ENSG00000181924.7
O15498	ENSG00000106636.9
Q53TS8	ENSG00000155754.15
P53803	ENSG00000147669.11
P14616	ENSG00000027644.5
Q6UXD5	ENSG00000174938.15
O00533	ENSG00000134121.10
P20591	ENSG00000157601.15
Q96MG7	ENSG00000185115.6
Q96MG7	ENSG00000282130.1
P56381	ENSG00000124172.10
P78411	ENSG00000176842.16
P48736	ENSG00000105851.11
Q6IPT4	ENSG00000215883.11
Q16666	ENSG00000163565.20
Q92673	ENSG00000137642.13
Q9HAZ2	ENSG00000142611.17
Q53EV4	ENSG00000010626.15
Q9BVL2	ENSG00000139496.18
Q96JA1	ENSG00000144749.14
Q8WTU2	ENSG00000146700.9
Q8IVB5	ENSG00000271601.4
O60427	ENSG00000149485.19
Q9Y2C9	ENSG00000174130.13
O00220	ENSG00000104689.10
Q2PPJ7	ENSG00000188559.16
O75469	ENSG00000144852.20
P46098	ENSG00000166736.12
P16520	ENSG00000111664.11
Q9H461	ENSG00000177283.8
P51798	ENSG00000103249.19
A4D1B5	ENSG00000186088.16
Q96MF2	ENSG00000185482.8
P43366	ENSG00000214107.9
Q9BS31	ENSG00000198093.11
Q6ZSY5	ENSG00000049769.14
P47902	ENSG00000113722.18
Q8NGX1	ENSG00000183310.3
Q13573	ENSG00000100603.14
Q9H668	ENSG00000107960.12
Q5MJ68	ENSG00000204710.3
Q7Z3D6	ENSG00000133943.21
Q6ZMS4	ENSG00000178917.19
P43246	ENSG00000095002.16
Q2NKX9	ENSG00000168887.11
P22681	ENSG00000110395.8
P07237	ENSG00000185624.16
Q9NP87	ENSG00000122678.17
Q5R3I4	ENSG00000075234.17
P78549	ENSG00000065057.9
B4DU55	ENSG00000234284.7
P11216	ENSG00000100994.12
Q9Y6J8	ENSG00000127952.17
O15232	ENSG00000132031.13
O95847	ENSG00000153291.16
P29373	ENSG00000143320.9
O43488	ENSG00000053371.13
Q9NSC7	ENSG00000070526.15
Q9UBL3	ENSG00000129691.16
Q3KNW5	ENSG00000145283.8
Q70CQ2	ENSG00000115464.15
Q96SU4	ENSG00000117859.19
P42229	ENSG00000126561.18
O00481	ENSG00000026950.17
Q5SVJ3	ENSG00000173728.11
A6NC05	ENSG00000164241.14
Q6PID6	ENSG00000113638.14
Q8TC71	ENSG00000163071.11
Q96M83	ENSG00000216937.14
Q7Z5J8	ENSG00000151687.15
Q96IK1	ENSG00000145919.11
P20742	ENSG00000126838.10
Q8NHV1	ENSG00000179144.5
Q9Y2S2	ENSG00000165475.15
P83105	ENSG00000169495.5
Q9NXR8	ENSG00000071243.16
P98082	ENSG00000153071.15
Q9UNA3	ENSG00000118017.4
Q9UJA3	ENSG00000125885.13
Q14244	ENSG00000135525.19
P28161	ENSG00000213366.13
O43482	ENSG00000104147.9
Q86V71	ENSG00000197013.11
O94886	ENSG00000196187.12
P51812	ENSG00000177189.14
Q9H2A2	ENSG00000118514.14
Q9UHK6	ENSG00000242110.9
Q04671	ENSG00000104044.16
Q8N801	ENSG00000239605.11
Q86V88	ENSG00000213920.9
Q86V88	ENSG00000285200.2
P98177	ENSG00000184481.17
Q8N3P4	ENSG00000156931.16
Q9NRR6	ENSG00000148384.14
Q9BZF9	ENSG00000137831.15
Q6P0N0	ENSG00000129534.14
Q13438	ENSG00000135506.17
P0CG48	ENSG00000150991.16
Q8WWN9	ENSG00000074706.14
O00399	ENSG00000104671.8
Q3T906	ENSG00000111670.16
Q9Y217	ENSG00000139505.13
P61088	ENSG00000177889.10
A4D2P6	ENSG00000215045.9
Q9H3U7	ENSG00000112562.20
P0DTL6	ENSG00000187954.14
Q07889	ENSG00000115904.15
Q96L73	ENSG00000165671.22
Q8IXL7	ENSG00000174099.12
Q969X0	ENSG00000150977.11
Q68CL5	ENSG00000134779.15
Q969L2	ENSG00000147676.14
P61011	ENSG00000100883.13
Q8IVT5	ENSG00000141068.17
O60645	ENSG00000180104.16
Q8TEB9	ENSG00000144468.17
Q8TA86	ENSG00000164610.10
Q9UI30	ENSG00000173113.7
P10606	ENSG00000135940.7
P10606	ENSG00000291596.1
Q5UE93	ENSG00000276231.5
O60512	ENSG00000158850.15
Q9C0B5	ENSG00000156599.11
O95602	ENSG00000068654.17
Q9P2T1	ENSG00000100938.19
Q9P2T1	ENSG00000284752.3
Q9GZM5	ENSG00000137207.12
P01127	ENSG00000100311.17
P43308	ENSG00000163479.14
Q9BZJ0	ENSG00000101343.15
P63172	ENSG00000146425.11
P21462	ENSG00000171051.10
P07864	ENSG00000166796.12
P51606	ENSG00000102032.13
Q9GZX6	ENSG00000127318.11
Q9UNQ0	ENSG00000118777.12
Q8N7H5	ENSG00000006712.15
P84090	ENSG00000100632.11
Q9UBY8	ENSG00000182372.10
Q9UBY8	ENSG00000278220.2
Q96PL2	ENSG00000119913.6
Q9UQ05	ENSG00000089558.9
A6NDB9	ENSG00000187867.10
A6NDB9	ENSG00000288318.1
Q8TED0	ENSG00000164338.10
Q9C0B0	ENSG00000132478.10
Q8WUD6	ENSG00000111666.11
O15209	ENSG00000206280.7
O15209	ENSG00000229253.5
O15209	ENSG00000227780.5
O15209	ENSG00000236104.3
O15209	ENSG00000237056.5
O95399	ENSG00000049247.14
O75487	ENSG00000076716.9
Q9GZN2	ENSG00000118707.11
P46094	ENSG00000173578.9
Q9BR01	ENSG00000130540.14
Q99439	ENSG00000064666.15
O15212	ENSG00000204220.12
O15212	ENSG00000206283.10
O15212	ENSG00000224782.8
O15212	ENSG00000235692.8
O15212	ENSG00000237335.8
P48426	ENSG00000150867.14
P14778	ENSG00000115594.12
Q8NB78	ENSG00000165097.16
Q9NYU2	ENSG00000136731.13
Q96QV1	ENSG00000164161.10
P48668	ENSG00000170465.10
Q7Z3Y7	ENSG00000173908.9
Q9P2K8	ENSG00000128829.12
Q16643	ENSG00000113758.14
Q13751	ENSG00000196878.15
Q9Y6C5	ENSG00000117425.14
O14817	ENSG00000214063.12
P0DP23	ENSG00000198668.14
P10599	ENSG00000136810.13
Q8N8U3	ENSG00000179300.4
A6H8Y1	ENSG00000145734.20
A6H8Y1	ENSG00000273873.4
Q9H061	ENSG00000171202.7
Q67FW5	ENSG00000175711.9
Q67FW5	ENSG00000277033.2
A6NEK1	ENSG00000205784.4
P43115	ENSG00000050628.21
O95947	ENSG00000149922.12
P01591	ENSG00000132465.12
Q8IZF5	ENSG00000173567.16
P49006	ENSG00000175130.7
Q9BUP3	ENSG00000109854.14
Q8IYS2	ENSG00000116685.17
P50579	ENSG00000111142.14
P57076	ENSG00000159079.19
Q6DKK2	ENSG00000011295.16
Q9UBP6	ENSG00000037897.17
P61081	ENSG00000130725.8
O43715	ENSG00000170855.4
Q12955	ENSG00000151150.22
P31274	ENSG00000180806.5
Q64LD2	ENSG00000176473.14
Q5XUX0	ENSG00000103264.18
Q8N336	ENSG00000110675.13
Q9Y6V7	ENSG00000105671.12
Q86YP4	ENSG00000167491.18
Q9NZH5	ENSG00000250254.2
Q9UHJ9	ENSG00000148985.20
Q9Y613	ENSG00000135723.14
Q9HAH7	ENSG00000156860.16
Q9H0U9	ENSG00000189241.8
Q96JB8	ENSG00000082126.18
Q9H0B6	ENSG00000174996.12
P22748	ENSG00000167434.10
A6NFX1	ENSG00000205639.12
Q8TCG5	ENSG00000169169.15
Q9H4S2	ENSG00000169840.5
Q15052	ENSG00000129675.16
Q93100	ENSG00000102893.18
Q5JVX7	ENSG00000203963.12
Q9HCU5	ENSG00000138073.14
P51668	ENSG00000072401.15
Q9Y639	ENSG00000156642.17
Q14195	ENSG00000113657.13
Q8TBN0	ENSG00000167994.13
P48788	ENSG00000130598.17
P48788	ENSG00000288219.1
Q9H4K7	ENSG00000101181.18
Q8TDG2	ENSG00000123165.9
P0C7P0	ENSG00000277972.2
P0C7P0	ENSG00000274768.2
Q99584	ENSG00000189171.15
Q15349	ENSG00000071242.13
Q6ZNA4	ENSG00000157450.16
Q99986	ENSG00000100749.9
Q9UMY1	ENSG00000225921.7
P08861	ENSG00000219073.8
P17752	ENSG00000129167.11
Q13043	ENSG00000101109.13
P06732	ENSG00000104879.5
P78363	ENSG00000198691.14
Q01151	ENSG00000112149.10
O60934	ENSG00000104320.15
Q9BYV8	ENSG00000106477.20
P56199	ENSG00000213949.10
Q8NET5	ENSG00000235568.7
Q96QE2	ENSG00000151229.13
P62256	ENSG00000186591.13
Q9UJC3	ENSG00000134709.13
Q0JRZ9	ENSG00000157107.14
P41587	ENSG00000106018.14
Q96A73	ENSG00000122203.15
O95696	ENSG00000100425.19
Q70E73	ENSG00000173166.18
Q96PV7	ENSG00000146067.17
Q8N688	ENSG00000180424.7
Q5VWJ9	ENSG00000148158.17
P46087	ENSG00000111641.13
Q7L014	ENSG00000145833.16
P17677	ENSG00000172020.13
P49069	ENSG00000164615.6
A3KMH1	ENSG00000102763.18
Q9H6K1	ENSG00000196821.10
Q14691	ENSG00000101003.12
P04183	ENSG00000167900.12
Q14679	ENSG00000135912.11
P12755	ENSG00000157933.11
O76024	ENSG00000109501.15
Q5T1M5	ENSG00000119321.10
Q6UXK2	ENSG00000167178.17
O15040	ENSG00000196663.16
Q96AX9	ENSG00000197530.13
Q9P000	ENSG00000110442.12
Q9UMR2	ENSG00000157349.17
P12272	ENSG00000087494.16
Q70CQ4	ENSG00000103404.15
Q15155	ENSG00000103512.16
Q15155	ENSG00000274779.4
Q99700	ENSG00000204842.18
P11168	ENSG00000163581.14
O95670	ENSG00000213760.11
O95670	ENSG00000206445.4
O95670	ENSG00000234668.3
O95670	ENSG00000226850.2
O95670	ENSG00000227587.2
O95670	ENSG00000234920.3
O95670	ENSG00000230900.5
Q6UWI4	ENSG00000180730.5
P68363	ENSG00000123416.15
Q16585	ENSG00000163069.13
P84101	ENSG00000140264.22
Q96BD5	ENSG00000135365.17
P29074	ENSG00000088179.9
Q4VC12	ENSG00000166343.10
P13861	ENSG00000114302.17
