pert_id,uniprot_id,inchi_key,assay_value,binding,atc_agonist,atc_inhibitor
BRD-K83837640,Q9UQL6,PAWIYAYFNXQGAP-UHFFFAOYSA-N,4.240000008174351,True,,
BRD-K83837640,Q9Y618,PAWIYAYFNXQGAP-UHFFFAOYSA-N,3.7840000000000003,True,,
BRD-K83963101,O94768,HHFBDROWDBDFBR-UHFFFAOYSA-N,8.1,True,,
BRD-K83963101,Q8IW41,HHFBDROWDBDFBR-UHFFFAOYSA-N,8.0,True,,
BRD-K84034737,O14965,YUAALFPUEOYPNX-UHFFFAOYSA-N,3.0,True,,
BRD-K84036904,P04278,GCKMFJBGXUYNAG-HLXURNFRSA-N,3.715,True,True,False
BRD-K84036904,P10275,GCKMFJBGXUYNAG-HLXURNFRSA-N,0.219999998807907,True,True,False
BRD-K84564571,P10721,QFCXANHHBCGMAS-UHFFFAOYSA-N,1.0,True,,
BRD-K84564571,P35916,QFCXANHHBCGMAS-UHFFFAOYSA-N,4.0,True,,
BRD-K84564571,P35968,QFCXANHHBCGMAS-UHFFFAOYSA-N,6.0,True,,
BRD-K84748119,P51681,CNPVJJQCETWNEU-CYFREDJKSA-N,1.7875,True,,
BRD-K84895041,P43119,DSRSEEYZGWTODH-UHFFFAOYSA-N,10.0,True,,
BRD-K84937637,P06730,QFJCIRLUMZQUOT-HPLJOQBZSA-N,0.5,True,False,True
BRD-K84937637,P68106,QFJCIRLUMZQUOT-HPLJOQBZSA-N,0.2,True,False,True
BRD-K84937637,Q13451,QFJCIRLUMZQUOT-HPLJOQBZSA-N,3.0,True,False,True
BRD-K85014146,P09874,HYNBNUYQTQIHJK-UHFFFAOYSA-N,2.25,True,,
BRD-K85014146,Q96NZ9,HYNBNUYQTQIHJK-UHFFFAOYSA-N,7.09,True,,
BRD-K85242180,P14867,WGRVAGIQTHEEQW-UHFFFAOYSA-N,7.1,True,,
BRD-K85406984,P10827,QNAZTOHXCZPOSA-UHFFFAOYSA-N,9.008333333333333,True,,
BRD-K85406984,P10828,QNAZTOHXCZPOSA-UHFFFAOYSA-N,4.286666666666666,True,,
BRD-K85503079,P14416,FBVFZWUMDDXLLG-HDICACEKSA-N,0.600000023841858,True,,
BRD-K85503079,P21917,FBVFZWUMDDXLLG-HDICACEKSA-N,0.0900000035762787,True,,
BRD-K85503079,P35462,FBVFZWUMDDXLLG-HDICACEKSA-N,0.280000001192093,True,,
BRD-K85606544,P21860,JWNPDZNEKVCWMY-VQHVLOKHSA-N,7.7,True,False,True
BRD-K85606544,Q15303,JWNPDZNEKVCWMY-VQHVLOKHSA-N,2.4,True,False,True
BRD-K85606544,Q9Y4K4,JWNPDZNEKVCWMY-VQHVLOKHSA-N,6.825,True,False,True
BRD-K85606544,Q9Y6E0,JWNPDZNEKVCWMY-VQHVLOKHSA-N,6.5,True,False,True
BRD-K85732814,O15379,MSBSKEZZBZJPHP-CPNJWEJPSA-N,1.6,True,,
BRD-K85732814,Q13547,MSBSKEZZBZJPHP-CPNJWEJPSA-N,2.1,True,,
BRD-K85732814,Q92769,MSBSKEZZBZJPHP-CPNJWEJPSA-N,6.3,True,,
BRD-K86525559,Q9H0K1,IAYGCINLNONXHY-LBPRGKRZSA-N,7.0,True,,
BRD-K86816506,O00519,BATCTBJIJJEPHM-UHFFFAOYSA-N,4.833333333333333,True,,
BRD-K86882815,P41595,KORNTPPJEAJQIU-KJXAQDMKSA-N,7.2,True,True,True
BRD-K86930074,P09619,XXJWYDDUDKYVKI-UHFFFAOYSA-N,7.33,True,False,True
BRD-K86930074,P10721,XXJWYDDUDKYVKI-UHFFFAOYSA-N,1.73,True,False,True
BRD-K86930074,P17948,XXJWYDDUDKYVKI-UHFFFAOYSA-N,3.935,True,False,True
BRD-K86930074,P35916,XXJWYDDUDKYVKI-UHFFFAOYSA-N,3.4333333333333336,True,False,True
BRD-K86930074,P35968,XXJWYDDUDKYVKI-UHFFFAOYSA-N,1.52,True,False,True
BRD-K86930074,Q8TDR2,XXJWYDDUDKYVKI-UHFFFAOYSA-N,5.4,True,False,True
BRD-K86930074,Q9ULC5,XXJWYDDUDKYVKI-UHFFFAOYSA-N,8.0,True,False,True
BRD-K87048468,P28335,HZZZZODVDSHQRG-UHFFFAOYSA-N,3.1337500000000005,True,,
BRD-K87112191,O00238,MFAQYJIYDMLAIM-UHFFFAOYSA-N,2.1,True,,
BRD-K87112191,P37023,MFAQYJIYDMLAIM-UHFFFAOYSA-N,2.9,True,,
BRD-K87112191,Q02156,MFAQYJIYDMLAIM-UHFFFAOYSA-N,9.0,True,,
BRD-K87112191,Q04771,MFAQYJIYDMLAIM-UHFFFAOYSA-N,4.0,True,,
BRD-K87112191,Q13163,MFAQYJIYDMLAIM-UHFFFAOYSA-N,7.3,True,,
BRD-K87112191,Q13705,MFAQYJIYDMLAIM-UHFFFAOYSA-N,7.6,True,,
BRD-K87112191,Q56UN5,MFAQYJIYDMLAIM-UHFFFAOYSA-N,5.1,True,,
BRD-K87112191,Q8N122,MFAQYJIYDMLAIM-UHFFFAOYSA-N,8.0,True,,
BRD-K87278688,P14416,YFGHCGITMMYXAQ-LJQANCHMSA-N,2.1,True,False,False
BRD-K87343924,O00329,QDLHCMPXEPAAMD-QAIWCSMKSA-N,6.875,True,,
BRD-K87634564,O15379,QCPBJKRCLFMXLT-LICLKQGHSA-N,1.2,True,,
BRD-K87634564,Q13547,QCPBJKRCLFMXLT-LICLKQGHSA-N,0.6,True,,
BRD-K87634564,Q92769,QCPBJKRCLFMXLT-LICLKQGHSA-N,5.0,True,,
BRD-K87737963,Q04771,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,8.39999961853027,True,,
BRD-K87737963,Q2M2I8,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,4.0,True,,
BRD-K87737963,Q6ZSR9,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,3.0,True,,
BRD-K87782578,P42680,KXBDTLQSDKGAEB-UHFFFAOYSA-N,6.2,True,,
BRD-K87909389,O76039,BIIVYFLTOXDAOV-YVEFUNNKSA-N,7.1,True,,
BRD-K87909389,Q4G0J3,BIIVYFLTOXDAOV-YVEFUNNKSA-N,3.0,True,,
BRD-K87909389,Q9UPZ9,BIIVYFLTOXDAOV-YVEFUNNKSA-N,0.69,True,,
BRD-K87932577,P20248,DWHVZCLBMTZRQM-UHFFFAOYSA-N,10.0,True,,
BRD-K87947369,Q9NWT8,GCIKSSRWRFVXBI-UHFFFAOYSA-N,0.6,True,,
BRD-K87947369,Q9UQB9,GCIKSSRWRFVXBI-UHFFFAOYSA-N,8.11,True,,
BRD-K88025533,O95977,KKGQTZUTZRNORY-UHFFFAOYSA-N,0.3,True,False,False
BRD-K88172511,P35372,DQCKKXVULJGBQN-XFWGSAIBSA-N,2.326283090722691,True,True,False
BRD-K88560311,P09874,HMABYWSNWIZPAG-UHFFFAOYSA-N,6.322828570293245,True,False,True
BRD-K88573743,P31749,YWTBGJGMTBHQTM-IBGZPJMESA-N,0.4942857137748172,True,,
BRD-K88679075,P04278,WRWBCPJQPDHXTJ-DTMQFJJTSA-N,4.365,True,,
BRD-K88742110,Q8WUI4,AJRGHIGYPXNABY-UHFFFAOYSA-N,10.0,True,,
BRD-K88759641,P30556,CQVJTTOZTTVVBK-UHFFFAOYSA-N,0.2,True,,
BRD-K88759641,P50052,CQVJTTOZTTVVBK-UHFFFAOYSA-N,0.2,True,,
BRD-K88871508,P07550,BKRGVLQUQGGVSM-RDTXWAMCSA-N,7.94,True,,
BRD-K88871508,P14416,BKRGVLQUQGGVSM-RDTXWAMCSA-N,0.5,True,,
BRD-K88871508,P21917,BKRGVLQUQGGVSM-RDTXWAMCSA-N,4.655,True,,
BRD-K88871508,P25100,BKRGVLQUQGGVSM-RDTXWAMCSA-N,2.95,True,,
BRD-K88871508,P28221,BKRGVLQUQGGVSM-RDTXWAMCSA-N,0.98,True,,
BRD-K88871508,P28335,BKRGVLQUQGGVSM-RDTXWAMCSA-N,6.316666666666666,True,,
BRD-K88871508,P35348,BKRGVLQUQGGVSM-RDTXWAMCSA-N,5.5,True,,
BRD-K88871508,P41595,BKRGVLQUQGGVSM-RDTXWAMCSA-N,1.2566666666666666,True,,
BRD-K89152108,P00734,AUYYCJSJGJYCDS-LBPRGKRZSA-N,3.7,True,,
BRD-K89152108,P10827,AUYYCJSJGJYCDS-LBPRGKRZSA-N,4.491899999999999,True,,
BRD-K89152108,P10828,AUYYCJSJGJYCDS-LBPRGKRZSA-N,4.14375,True,,
BRD-K89162000,P16234,UXXQOJXBIDBUAC-UHFFFAOYSA-N,2.4,True,,
BRD-K89162000,Q9NSD9,UXXQOJXBIDBUAC-UHFFFAOYSA-N,6.0,True,,
BRD-K89162000,Q9UHD8,UXXQOJXBIDBUAC-UHFFFAOYSA-N,10.0,True,,
BRD-K89337853,P14324,VMMKGHQPQIEGSQ-UHFFFAOYSA-N,2.6333333333333333,True,,
BRD-K89464729,O75116,YOVNFNXUCOWYSG-UHFFFAOYSA-N,4.0,True,,
BRD-K89464729,Q13464,YOVNFNXUCOWYSG-UHFFFAOYSA-N,1.6666666666666667,True,,
BRD-K89626439,P06730,QFJCIRLUMZQUOT-HPLJOQBZSA-N,0.5,True,False,True
BRD-K89626439,P68106,QFJCIRLUMZQUOT-HPLJOQBZSA-N,0.2,True,False,True
BRD-K89626439,Q13451,QFJCIRLUMZQUOT-HPLJOQBZSA-N,3.0,True,False,True
BRD-K89687904,P05771,KIWODJBCHRADND-UHFFFAOYSA-N,9.0,True,,
BRD-K89732114,P14416,ZEWQUBUPAILYHI-UHFFFAOYSA-N,1.5916666666666668,True,True,False
BRD-K89732114,Q15125,ZEWQUBUPAILYHI-UHFFFAOYSA-N,8.0,True,True,False
BRD-K89732114,Q9BY08,ZEWQUBUPAILYHI-UHFFFAOYSA-N,3.9,True,True,False
BRD-K89839824,P41440,IVTVGDXNLFLDRM-HNNXBMFYSA-N,6.3,True,True,False
BRD-K89997465,P28223,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,6.906,True,True,False
BRD-K89997465,P35348,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,1.455,True,True,False
BRD-K89997465,P35367,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,7.223333333333334,True,True,False
BRD-K89997465,P35462,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,5.8265,True,True,False
BRD-K90382497,P53350,JSKUWFIZUALZLX-UHFFFAOYSA-N,2.0,True,,
BRD-K90382497,Q9H4B4,JSKUWFIZUALZLX-UHFFFAOYSA-N,9.0,True,,
BRD-K90553655,P10275,PDMMFKSKQVNJMI-BLQWBTBKSA-N,0.25,True,,
BRD-K90697689,P35869,HGUFODBRKLSHSI-UHFFFAOYSA-N,10.0,True,,
BRD-K90777969,Q15125,UVSWWUWQVAQPJR-UHFFFAOYSA-N,1.71,True,,
BRD-K90777969,Q99720,UVSWWUWQVAQPJR-UHFFFAOYSA-N,4.085,True,,
BRD-K90789829,P28223,VRBKIVRKKCLPHA-UHFFFAOYSA-N,5.8,True,True,False
BRD-K90825648,P28222,ZZZQXCUPAJFVBN-UHFFFAOYSA-N,0.3162,True,,
BRD-K90825648,P41595,ZZZQXCUPAJFVBN-UHFFFAOYSA-N,2.8850000000000002,True,,
BRD-K90868879,P31639,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,3.47142858505249,True,False,True
BRD-K91100918,O43148,LMXOHSDXUQEUSF-YECHIGJVSA-N,0.55,True,,
BRD-K91111634,P14416,KFQYTPMOWPVWEJ-INIZCTEOSA-N,3.7224999999999997,True,True,False
BRD-K91111634,P35462,KFQYTPMOWPVWEJ-INIZCTEOSA-N,3.995,True,True,False
BRD-K91159026,O60894,CGDZXLJGHVKVIE-DNVCBOLYSA-N,0.77,True,,
BRD-K91159026,P06881,CGDZXLJGHVKVIE-DNVCBOLYSA-N,1.4900000000000002,True,,
BRD-K91159026,Q16602,CGDZXLJGHVKVIE-DNVCBOLYSA-N,2.9969642857142853,True,,
BRD-K91243525,P30990,LWULHXVBLMWCHO-UHFFFAOYSA-N,0.28,True,,
BRD-K91263825,P23975,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,6.74125,True,False,True
BRD-K91263825,P35367,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,7.35,True,False,True
BRD-K91328526,Q15125,GKIRPKYJQBWNGO-UHFFFAOYSA-N,1.5,True,True,False
BRD-K91328526,Q99720,GKIRPKYJQBWNGO-UHFFFAOYSA-N,6.5,True,True,False
BRD-K91336023,P28335,JLVHTNZNKOSCNB-YSVLISHTSA-N,8.207142857142857,True,,
BRD-K91336023,P41595,JLVHTNZNKOSCNB-YSVLISHTSA-N,2.936666666666667,True,,
BRD-K92073408,P06401,VIKNJXKGJWUCNN-XGXHKTLJSA-N,1.9175,True,False,False
BRD-K92213669,P55157,MBBCVAKAJPKAKM-UHFFFAOYSA-N,6.2,True,False,False
BRD-K92404805,Q16099,ASNFTDCKZKHJSW-REOHCLBHSA-N,6.43,True,,
BRD-K92428232,P53350,ZHJGWYRLJUCMRT-QGZVFWFLSA-N,1.4388,True,,
BRD-K92441787,P43354,NAVMQTYZDKMPEU-UHFFFAOYSA-N,10.0,True,False,False
BRD-K92577649,Q01959,DASHZBBQOARCMQ-QPJJXVBHSA-N,7.8,True,,
BRD-K92723993,P04626,KTUFNOKKBVMGRW-UHFFFAOYSA-N,0.06,True,False,True
BRD-K92731339,P12821,IPVQLZZIHOAWMC-QXKUPLGCSA-N,1.5,True,False,True
BRD-K93045741,P29274,XNBRWUQWSKXMPW-UHFFFAOYSA-N,6.1499999999999995,True,,
BRD-K93188295,P35348,JFNKXGOEOQCXDM-UHFFFAOYSA-N,1.0,True,,
BRD-K93754473,Q15125,NKANXQFJJICGDU-QPLCGJKRSA-N,6.0,True,True,False
BRD-K93754473,Q9BY08,NKANXQFJJICGDU-QPLCGJKRSA-N,2.8,True,True,False
BRD-K93754473,Q9UBM7,NKANXQFJJICGDU-QPLCGJKRSA-N,6.5,True,True,False
BRD-K93788137,Q05397,POJZIZBONPAWIV-UHFFFAOYSA-N,1.3333333333333333,True,,
BRD-K93859331,P28221,PYOUAIQXJALPKW-UHFFFAOYSA-N,6.4,True,,
BRD-K93859331,P28223,PYOUAIQXJALPKW-UHFFFAOYSA-N,6.0,True,,
BRD-K93918653,P09619,CVWXJKQAOSCOAB-UHFFFAOYSA-N,6.066666666666666,True,False,True
BRD-K93918653,P10721,CVWXJKQAOSCOAB-UHFFFAOYSA-N,4.683333333333334,True,False,True
BRD-K94270326,P21728,DMJWENQHWZZWDF-PKOBYXMFSA-N,1.9428571428571428,True,,
BRD-K94270326,P21918,DMJWENQHWZZWDF-PKOBYXMFSA-N,2.0,True,,
BRD-K94512704,P14416,FJUKDAZEABGEIH-UHFFFAOYSA-N,3.0,True,,
BRD-K94512704,P28223,FJUKDAZEABGEIH-UHFFFAOYSA-N,0.3162,True,,
BRD-K94689771,P21554,URFCJEUYXNAHFI-ZDUSSCGKSA-N,6.4,True,,
BRD-K94832621,P03372,LQEOPHGPHCWOAC-UHFFFAOYSA-N,0.28,True,,
BRD-K95110148,P35372,PQKHESYTSKMWFP-WZJCLRDWSA-N,0.41,True,,
BRD-K95110148,P41145,PQKHESYTSKMWFP-WZJCLRDWSA-N,0.94,True,,
BRD-K95142244,P09874,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,2.0612500000000002,True,False,True
BRD-K95142244,Q9UGN5,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,4.651111111111111,True,False,True
BRD-K95142244,Q9UKK3,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,0.7,True,False,True
BRD-K95142244,Q9Y6F1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,9.67,True,False,True
BRD-K95260951,P14416,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,1.20000004768372,True,False,False
BRD-K95260951,P25100,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,1.2,True,False,False
BRD-K95260951,P28223,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,0.0599999986588955,True,False,False
BRD-K95260951,P35348,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,1.2,True,False,False
BRD-K95260951,P35367,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,1.0,True,False,False
BRD-K95260951,P35368,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,1.2,True,False,False
BRD-K95767742,P49286,WRYUMPMURJHKNE-UHFFFAOYSA-N,3.5,True,,
BRD-K95773607,P08173,HXGBXQDTNZMWGS-RUZDIDTESA-N,8.6,True,True,False
BRD-K95773607,P08912,HXGBXQDTNZMWGS-RUZDIDTESA-N,2.3,True,True,False
BRD-K95773607,P11229,HXGBXQDTNZMWGS-RUZDIDTESA-N,5.5,True,True,False
BRD-K95773607,P20309,HXGBXQDTNZMWGS-RUZDIDTESA-N,6.006000002423922,True,True,False
BRD-K95785537,P06239,PBBRWFOVCUAONR-UHFFFAOYSA-N,2.931433333333333,True,,
BRD-K95785537,P06241,PBBRWFOVCUAONR-UHFFFAOYSA-N,7.5,True,,
BRD-K95785537,P08631,PBBRWFOVCUAONR-UHFFFAOYSA-N,5.0,True,,
BRD-K95837862,P41145,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,0.9215855558233625,True,,
BRD-K95837862,P45983,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,5.0,True,,
BRD-K95837862,P45984,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,5.0,True,,
BRD-K95837862,P53779,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,5.0,True,,
BRD-K95880107,Q16539,KCAJXIDMCNPGHZ-UHFFFAOYSA-N,4.817857142857143,True,,
BRD-K95899059,P30939,GKWHICIUSVVNGX-MRXNPFEDSA-N,6.0,True,,
BRD-K96123349,P00374,PHEZJEYUWHETKO-UHFFFAOYSA-N,1.8,True,,
BRD-K96344439,P31639,VWVKUNOPTJGDOB-BDHVOXNPSA-N,3.266666666666667,True,,
BRD-K96550715,P27487,LTXREWYXXSTFRX-QGZVFWFLSA-N,1.1788071428571427,True,True,True
BRD-K96615647,P25103,NXLUTEDAEFXMQR-BJKOFHAPSA-N,0.07943,True,,
BRD-K96720755,P37288,CEBYCSRFKCEUSW-NAYZPBBASA-N,3.31583334128062,True,,
BRD-K96936751,P14867,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.35,True,,
BRD-K96936751,P18507,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.5,True,,
BRD-K96936751,P28472,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.5,True,,
BRD-K96936751,P31644,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.5,True,,
BRD-K96936751,P34903,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.2,True,,
BRD-K96936751,P47869,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,0.64,True,,
BRD-K97045029,Q9Y271,NBQKINXMPLXUET-UHFFFAOYSA-N,6.392636363704097,True,True,False
BRD-K97158071,P14416,RMEDXOLNCUSCGS-UHFFFAOYSA-N,0.25,True,True,False
BRD-K97158071,P21917,RMEDXOLNCUSCGS-UHFFFAOYSA-N,0.84,True,True,False
BRD-K97233161,P25105,GDLNHSUSOZEAOR-UHFFFAOYSA-N,0.57,True,,
BRD-K97309399,P14416,GFBKORZTTCHDGY-UFWORHAWSA-N,0.3725,True,,
BRD-K97309399,P35367,GFBKORZTTCHDGY-UFWORHAWSA-N,4.0,True,,
BRD-K97428065,P25103,WAXQNWCZJDTGBU-UHFFFAOYSA-N,0.95,True,,
BRD-K97447442,Q13547,LVPDNYLMHLHWBD-UHFFFAOYSA-N,9.0,True,,
BRD-K97472745,P04278,BJJXHLWLUDYTGC-ANULTFPQSA-N,7.762,True,True,False
BRD-K97530723,P48039,DRLFMBDRBRZALE-UHFFFAOYSA-N,0.47134000000000004,True,True,False
BRD-K97530723,P49286,DRLFMBDRBRZALE-UHFFFAOYSA-N,0.7758728915662652,True,True,False
BRD-K97530723,Q9Y5N1,DRLFMBDRBRZALE-UHFFFAOYSA-N,0.5,True,True,False
BRD-K97534490,P27815,LVNBHNLIFRJJLL-UHFFFAOYSA-N,6.1,True,,
BRD-K97764662,P21802,DXCUKNQANPLTEJ-UHFFFAOYSA-N,10.0,True,,
BRD-K97810537,Q86Y34,KUVIULQEHSCUHY-XYWKZLDCSA-N,3.1,True,,
BRD-K97869369,O15379,IMLRCIJPRAFHAV-UFFVCSGVSA-N,2.4,True,,
BRD-K97869369,Q13547,IMLRCIJPRAFHAV-UFFVCSGVSA-N,3.2,True,,
BRD-K97963946,P08581,AHYMHWXQRWRBKT-UHFFFAOYSA-N,4.42,True,False,True
BRD-K98004573,P35367,WUZYKBABMWJHDL-UHFFFAOYSA-N,3.9405,True,True,False
BRD-K98143437,P45984,ZQUSFAUAYSEREK-UHFFFAOYSA-N,5.0,True,,
BRD-K98521173,P28335,ZESRJSPZRDMNHY-YFWFAHHUSA-N,2.0,True,True,False
BRD-K98572433,P00533,DFJSJLGUIXFDJP-UHFFFAOYSA-N,5.8,True,,
BRD-K98572433,P21860,DFJSJLGUIXFDJP-UHFFFAOYSA-N,4.0,True,,
BRD-K98763141,Q6UVM3,JZFPYUNJRRFVQU-UHFFFAOYSA-N,2.09999990463257,True,False,False
BRD-K98769987,O00591,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,O14764,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,P14867,OFBIFZUFASYYRE-UHFFFAOYSA-N,1.367930001192093,True,False,False
BRD-K98769987,P18505,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,P18507,OFBIFZUFASYYRE-UHFFFAOYSA-N,1.8250000000000002,True,False,False
BRD-K98769987,P28472,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.8099999999999999,True,False,False
BRD-K98769987,P31644,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.6758571462631225,True,False,False
BRD-K98769987,P34903,OFBIFZUFASYYRE-UHFFFAOYSA-N,1.626999990463256,True,False,False
BRD-K98769987,P47869,OFBIFZUFASYYRE-UHFFFAOYSA-N,1.570614282308306,True,False,False
BRD-K98769987,P47870,OFBIFZUFASYYRE-UHFFFAOYSA-N,2.9000000000000004,True,False,False
BRD-K98769987,P78334,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,Q8N1C3,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,Q99928,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98769987,Q9UN88,OFBIFZUFASYYRE-UHFFFAOYSA-N,0.9,True,False,False
BRD-K98795921,P27986,QYBGBLQCOOISAR-UHFFFAOYSA-N,7.8,True,,
BRD-K99023089,Q9Y243,JDUBGYFRJFOXQC-KRWDZBQOSA-N,7.5,True,,
BRD-K99092662,P10275,KEJORAMIZFOODM-PWSUYJOCSA-N,3.28875,True,,
BRD-K99369265,P62942,ZDQSOHOQTUFQEM-NURRSENYSA-N,1.85,True,,
BRD-K99447003,Q9BYF1,LZFZMUMEGBBDTC-QEJZJMRPSA-N,1.2,True,,
BRD-K99502674,P14416,APNNSBJHVTUORL-LBPRGKRZSA-N,0.034999999999999996,True,,
BRD-K99545815,Q04759,MZDKLVOWGIOKTN-UHFFFAOYSA-N,1.0,True,,
BRD-K99545815,Q05397,MZDKLVOWGIOKTN-UHFFFAOYSA-N,1.4,True,,
BRD-K99554241,P48039,GJIFXQUAUXBPKZ-UHFFFAOYSA-N,1.34,True,,
BRD-K99554241,P49286,GJIFXQUAUXBPKZ-UHFFFAOYSA-N,2.2,True,,
BRD-K99604664,P06401,PYVFWTPEBMRKSR-UHFFFAOYSA-N,0.325,True,,
BRD-K99615199,P06401,FRQMUZJSZHZSGN-HBNHAYAOSA-N,0.340000003576279,True,False,False
BRD-K99616396,P07333,RAHBGWKEPAQNFF-UHFFFAOYSA-N,5.6,True,,
BRD-K99616396,P09619,RAHBGWKEPAQNFF-UHFFFAOYSA-N,9.1,True,,
BRD-K99616396,P16234,RAHBGWKEPAQNFF-UHFFFAOYSA-N,10.0,True,,
BRD-K99616396,P17948,RAHBGWKEPAQNFF-UHFFFAOYSA-N,6.0,True,,
BRD-K99616396,P35916,RAHBGWKEPAQNFF-UHFFFAOYSA-N,7.85,True,,
BRD-K99616396,Q8IYD1,RAHBGWKEPAQNFF-UHFFFAOYSA-N,3.0,True,,
BRD-K99616396,Q92918,RAHBGWKEPAQNFF-UHFFFAOYSA-N,1.0,True,,
BRD-K99749624,O15146,MPVGZUGXCQEXTM-UHFFFAOYSA-N,10.0,True,,
BRD-K99749624,P07333,MPVGZUGXCQEXTM-UHFFFAOYSA-N,3.16,True,,
BRD-K99749624,P16234,MPVGZUGXCQEXTM-UHFFFAOYSA-N,7.8,True,,
BRD-K99749624,P30085,MPVGZUGXCQEXTM-UHFFFAOYSA-N,6.0,True,,
BRD-K99964838,O95819,UBPYILGKFZZVDX-UHFFFAOYSA-N,8.2,True,False,True
BRD-K99964838,P09769,UBPYILGKFZZVDX-UHFFFAOYSA-N,3.7,True,False,True
BRD-K99964838,P11274,UBPYILGKFZZVDX-UHFFFAOYSA-N,8.133333333333333,True,False,True
BRD-K99964838,P21860,UBPYILGKFZZVDX-UHFFFAOYSA-N,0.77,True,False,True
BRD-K99964838,P29320,UBPYILGKFZZVDX-UHFFFAOYSA-N,5.8,True,False,True
BRD-K99964838,P29322,UBPYILGKFZZVDX-UHFFFAOYSA-N,9.0,True,False,True
BRD-K99964838,P42684,UBPYILGKFZZVDX-UHFFFAOYSA-N,4.82,True,False,True
BRD-K99964838,P51451,UBPYILGKFZZVDX-UHFFFAOYSA-N,3.3,True,False,True
BRD-K99964838,Q8TDR2,UBPYILGKFZZVDX-UHFFFAOYSA-N,2.0,True,False,True
BRD-K99964838,Q9Y4K4,UBPYILGKFZZVDX-UHFFFAOYSA-N,5.6000000000000005,True,False,True
BRD-M16762496,O60563,QTHCAAFKVUWAFI-DJKKODMXSA-N,1.37,True,,
BRD-M16762496,P36888,QTHCAAFKVUWAFI-DJKKODMXSA-N,5.15,True,,
BRD-M16762496,P42336,QTHCAAFKVUWAFI-DJKKODMXSA-N,4.080000038146972,True,,
BRD-M16762496,P50613,QTHCAAFKVUWAFI-DJKKODMXSA-N,2.5,True,,
BRD-M16762496,P50750,QTHCAAFKVUWAFI-DJKKODMXSA-N,2.2899999999999996,True,,
BRD-M16762496,P78527,QTHCAAFKVUWAFI-DJKKODMXSA-N,2.0,True,,
BRD-M64432851,P30530,WINHZLLDWRZWRT-ATVHPVEESA-N,9.0,True,False,True
BRD-M64432851,Q9UEE5,WINHZLLDWRZWRT-ATVHPVEESA-N,9.0,True,False,True
BRD-M72442222,P51681,CNPVJJQCETWNEU-CYFREDJKSA-N,1.7875,True,,
BRD-U07805514,O43353,OUKYUETWWIPKQR-UHFFFAOYSA-N,2.0,True,,
BRD-U07805514,P06239,OUKYUETWWIPKQR-UHFFFAOYSA-N,6.5,True,,
BRD-U07805514,P21709,OUKYUETWWIPKQR-UHFFFAOYSA-N,10.0,True,,
BRD-U07805514,Q04771,OUKYUETWWIPKQR-UHFFFAOYSA-N,4.0,True,,
BRD-U61997977,P11362,SFLKJNSBBVSPFE-UHFFFAOYSA-N,1.0,True,,
BRD-U70626184,Q9NYY3,XQVVPGYIWAGRNI-JOCHJYFZSA-N,9.642,True,,
